mcc,merch_name,dispute_counts,all_transaction_counts
6011,PNC BANK2629 SCOTTSVILLE,1,7
6011,PNC BANK330 S. PITNEY RD,1,26
6011,PNC BANK4000 N DUPONT HIG,1,114
6011,QUIK MART #0-3174482760 W,1,4
6011,STEUBENVILLE-183345159 S,1,34
6011,SUPERIOR SUN-2641637318 S,1,29
6011,Two Brothers Grocery12333,1,6
6011,Walmart 25232595 IMPERIAL,1,1
6011,Wells Fargo Ban169 E SAIN,1,6
6011,Wells Fargo Ban7550 W LAK,1,6
6011,Wells Fargo BanGREENHAVEN,2,13
6011,Whalley Deli and Grocery1,1,15
7011,AIRBNB  HMSHEYRJZZ,1,1
7011,BOOMTOWN BOSSIER CTY HTL,2,7
7011,InTown Suites Hickory,1,2
7230,PRESTIGE BARBERSHOP,1,4
7273,DATE4V.COM,1,115
7299,IDP8885114076,1,10
7299,SQ *PATTY RISTICK,1,1
7372,NOCHEX*APPLE UNLOCK LTD,2,38
7399,PHOTO ENFORCEMENT PROG,1,6
7922,"STUBHUB, INC.",5,200
7929,THE FISHING SPOT,1,5
7994,funzpoints-5m24lnxbt,1,1
7994,funzpoints-5m4ow9113,1,1
7994,funzpoints-5m54xxlxh,1,1
7994,funzpoints-5m762x71z,1,1
7994,funzpoints-5m7j4jang,1,1
7994,funzpoints-5m9dqqu0g,1,1
7994,funzpoints-5makdxb1j,1,1
7994,funzpoints-5maqdp3qn,1,1
7994,funzpoints-5mmxhve7j,1,1
7994,funzpoints-5mnwtfm96,1,1
7996,Celeste_Study_19Apr,1,2
7996,URBAN AIR LITTLE ROCK,1,8
8062,NUTRITION CENTRAL,1,7
8699,HAPPY HOME INVESTOR,1,10
8999,TOPHATT108084966,1,1
0000,DD:VENMO-RETRY PYMT,1,1
0000,EFT:12631140,1,2
0000,EFT:12855000,1,2
2741,PP*GRAPHIC2GO,1,2
3174,JETBLUE     2790616573759,1,1
3650,RED ROOF INN 0155,1,5
3700,MOTEL6#9213 WHEAT RIDG,1,4
3703,RESIDENCE INN MURRAY,1,2
4111,LA METRO 7TH ST,2,20
4111,TRIMET TVM,1,186
4411,ROYAL CARIBBEAN CRUISES,3,119
4722,EXPEDIA 71008290949492,1,1
4722,EXPEDIA 71010395987977,1,1
4722,EXPEDIA 7530333304252,1,1
4722,HOTELSCOM9195720781051,1,1
4722,HOTELSCOM9200656591776,1,1
4722,PRICELN*PALMS PLACE HO,1,1
4722,PRICELN*QUALITY INN NE,1,11
4829,CASH APP*DAIJHA MUR,2,3
4829,CASH APP*KATRINA CA,4,14
4829,CASH APP*MALIK THOM,1,1
4829,CASH APP*MEKAYLAH B,1,1
4829,CASH APP*TELETHA HO,1,1
4899,HLU*Hulu 1687818428522-U,1,1
4899,Roku for Disney Electroni,13,2229
5310,BIG LOTS #46722401 N PEAR,2,6
5310,DOLLAR-GENERAL # 1290 BUT,1,9
5310,SMOKE CITY DOLLAR +,1,5
5310,TARGET        00014753,1,15
5310,WAL Wal-Mart Store 911379,1,1
5310,WAL-MART #3548910 WOLCOTT,2,117
5331,FAMILY DOLLAR #38956611 S,1,38
5331,FAMILY DOLLAR #59321717 M,1,23
5399,FOUR STAR MARKET,8,55
5399,NNT WSS #27 RAMONA 230375,1,1
5399,SQ *MICHAEL MUNIE,1,1
5399,SQ *RAS INALA,1,1
5411,ERIC CASTANEDA,2,14
5411,FOOD LION #1669,1,113
5411,GIANT 0322,1,59
5411,MEIJER 204,2,85
5411,OMO LAURENS MINI MA980101,1,1
5411,ROUSES MARKET # 38,1,15
5411,SAFEWAY #3132,1,20
5411,WAL Wal-Mart Super 021741,1,1
5411,WAL-MART #15814731 13TH A,2,117
5411,WAL-MART #1815Wal-Mart Su,6,314
5411,WAL-MART #5350,1,8
5411,WEGMANS #018 1750 EAST AV,2,61
5541,7-ELEVEN1245 EAST EISENHO,1,37
5541,7-ELEVEN2222 TARAVAL ST,1,2
5541,7-ELEVEN2703 W BELTLINE H,2,30
5541,7-ELEVEN4355 SILVER STAR,1,75
5541,7-ELEVEN895 EAST 4500 SOU,2,37
5541,777 FASTRIP FOOD 692 S SA,1,11
5541,CHEVRON/SOUTH GLOSTER C,1,21
5541,CIRCLE K # 04876,3,29
5541,COUNTRY FAIR #59,1,41
5541,EAST SIDE CASH & CARRY,4,19
5541,FLYING J #671,1,31
5541,GATE 116810980 US HWY 1 N,1,34
5541,GULF OIL 92046290,1,42
5541,KROGER FUEL #7739125 W. S,1,4
5541,KWIK SHOP #0794514 S OLIV,1,162
5541,KWIK TRIP 685,1,10
5541,MORGAN GAS INC5901 S. MOR,3,37
5541,NNT METRO MART     472918,1,2
5541,QT 481,1,71
5541,QUICK STOP CITGO,1,86
5541,SHEETZ 625    00006254,3,12
5541,SHELL OIL 12376526013,1,6
5541,SHELL OIL 57543430706,1,6
5541,TEXACO 0382087,1,23
5541,WESTLAND TC 2,1,69
5542,7-ELEVEN 24640,1,1
5542,MARATHON PETRO103002,1,3
5542,MURPHY6752ATWALMART,1,8
5542,PHILLIPS 66 - ROYS 66,1,8
5542,SHELL OIL 57444214803,1,3
5542,SP TRADERS3101 N BROAD ST,2,50
5542,TENNESSEE GAS & MART,1,2
5651,ROSES STORE #482,1,43
5651,ROSES STORE #555,1,32
5661,SHOE SHOW MEGA 1155,1,9
5698,COSMO BEA COSMO BEAUTY,3,20
5732,BESTBUYCOM805878323465,1,1
5734,EXPRESSVPN,1,40
5734,GOOGLE *Gram Games,8,1067
5734,GOOGLE *IndieGames HK,4,115
5734,MOBILE TRACKER FREE,3,92
5734,PAYPAL *KHUEKIMTHI,1,1
5812,DOORDASH*MR. HERO,1,108
5812,GERHART'S LLC,1,2
5812,GRUBHUBJUSTABITOFSOUL,1,1
5812,LA ROCA,1,19
5812,NEW GOLD MEDAL,1,1
5812,POSTMATES 360B6 OUTBAC,1,1
5812,POSTMATES F5583 CARLS,2,2
5812,RED DRAGON BUFFET,1,7
5812,SKYLINE CHILI GLENWAY,1,22
5812,TGI FRIDAYS #2474,1,1
5812,ZIG ZAG BAR,1,4
5814,1738 Dominos Pizza,1,18
5814,2139 Dominos Pizza,1,5
5814,6480 Dominos Pizza,1,21
5814,BURGER KING #4054,1,32
5814,DUNKIN #306476 Q35,2,25
5814,DUNKIN #355859 Q35,1,25
5814,EEGEE S 26 IRVINGTON,1,20
5814,HARDEES 1501490,1,16
5814,HOOK FISH AND CHICKEN,1,131
5814,KRISPY KREME #0244 OLO,1,1
5814,LITTLE CAESARS 3184,1,34
5814,LITTLE CAESARS 3401-0005,1,9
5814,MAMA'S COSINA LATINA,2,13
5814,MCDONALD'S F11175,3,112
5814,MCDONALD'S F11697,2,53
5814,MCDONALD'S F35855,1,7
5814,MCDONALD'S F811,1,76
5814,PANDA EXPRESS #1714,1,12
5814,PAPA JOHN'S #0976,1,3
5814,SONIC DRIVE IN #2833,1,29
5814,TACO BELL #28964,1,3
5814,TACO BELL 035350,1,37
5814,TACO BELL 036358,1,12
5814,USCONNECT CRH CATERING MR,3,593
5814,WENDYS #6232,1,13
5815,8668122913GEBASSISTAN,2,4
5815,OURONNET.COM,1,9
5816,GOOGLE* ESG Mobile,2,34
5816,GOOGLE*MOUNTAINEER,1,13
5818,Amazon Digit*859SS5VL3,1,1
5818,Amazon Music*6P81H5ZE3,1,1
5818,GOOGLE *YouTube Member,1,5
5818,Prime Video*3Z2W75LO3,1,1
5818,Prime Video*Y100195L3,1,1
5921,NNT ROMA LIQUORS   961235,1,1
5921,ST ANDREWS LIQUORS,1,28
5931,SUPER THRIFT1217 SE 44TH,1,4
5941,LORD OF WAR FIREARMS,1,1
5942,AMAZON.COM*FG44V9NV3 AMZN,1,1
5942,AMZN Install*LT4MM4TO3,1,1
5942,AMZN Mktp US*AF5V06XB3,1,1
5942,AMZN Mktp US*S95LL8UC3,1,1
5942,AMZN Mktp US*VF6LJ5GD3,1,1
5942,CHEGG  ORDER,2,247
5967,EXPERT LINK INC,5,209
5967,WWW.ANCPAY.COM,2,45
5968,CRT*LEXINGTON LAW,1,73
5969,DIETSBETTER,2,2
5977,MAELYS COSMETICS USA,1,28
5993,NWS 16TH ST SMOKE S031009,1,1
5993,NWS Stockton Smoke 972392,1,1
5995,PETCO 2605,1,5
5999,1 BEAUTY SUPPLYHAIR IN,2,27
5999,AALLURE*ALLURESHOPS,3,9
5999,BIG DOG SMOKE SHACK,1,4
5999,PAYPAL *ECLECTICMUS EBAY,1,1
6011,24 SEVEN # 3-K8733495001,1,9
6011,7ELEVEN-FCTI20103 WEST SA,3,8
6011,ALTAONE FCU27055 20 MULE,1,23
6011,BANK OF AMERICA*EASTPORT,1,28
6011,BANK OF AMERICA*MOUNT SAN,1,34
6011,BMO HARRIS BANK99 WEST WA,2,2
6011,Cardtronics C2S3501  NORT,1,17
6011,Cardtronics CCS248 N FULT,3,10
6011,Cardtronics CCSM&T 5387 L,1,3
6011,DEWEY AND EM-287850510 DE,1,58
6011,Dee And Nick LLC6105 W JE,1,2
6011,First United BWashington,1,14
6011,GUADALAJARA -K85845015547,1,6
6011,HERITAGE BANK1115 W 2ND S,2,2
6011,LANDMARK CU1931 GROVE AVE,1,42
6011,LK5224828201 CROSS PARK D,1,1
6011,Long Beach101 Jeff Davis,1,16
6011,Marathon Mart281 South Ma,1,3
6011,Midwest Fuel 2 Inc8001 Pa,1,45
6011,PAI ISO1287 LANE AVE.,3,12
6011,PAI ISO13518 HARBOR BLVD,1,4
6011,Puritan Liquor16046 Purit,1,25
6011,QUIKTRIP-TRANSFU1707 W BE,2,7
6011,RELYANCE BANK N5503 SOUTH,1,20
6011,STOP N SHOP -412216618 UP,5,31
6011,Shan  Co Inc182 PENNINGTO,2,39
6011,Special Way15735 SCHOOLCR,1,4
6011,Thunder Valley Casino Re1,8,263
6011,ULSTER SAVINGS39 BURNETT,1,4
6011,USAACATM191519 US HW Y 27,2,5
6011,USAACATM194120 N WEST AVE,1,18
6011,USAACATM19927 S B ROAD ST,1,21
6011,Walmart Supercenter 21666,1,14
6513,VILLA HERMOSA,2,2
7011,AIRBNB  HMMJ5FJKW8,1,1
7210,SPEED QUEEN LAUNDRY HEADL,1,18
7211,COINMACH HOUSTON,1,523
7230,SQ *KIANA GRADNEY,1,1
7273,WRA-C4M.COM,8,78
7273,nwdaes.com,1,7
7392,PAYPAL *ACHRAF EBAY ACHRA,1,4
7542,CLEAN FREAK - YUMA,1,6
7801,Unibet,3,238
7933,852 BOWLERO 8003425263,2,3
7994,funzpoints-5m4qy7jir,1,1
7994,funzpoints-5m6f0g78s,1,1
7994,funzpoints-5m843dnk2,1,1
7994,funzpoints-5m8c6lf90,1,1
7994,funzpoints-5mc2zjtec,1,1
7994,funzpoints-5mgevdbwx,1,1
7994,funzpoints-5mh9ejv8d,1,1
8641,SOCIAL ONLINE PAYMENTS,28,461
8999,PAYPAL *GUARDEDDREA,1,2
9223,GPS*ASHLAND COUNTY SHERIF,1,1
9223,SQ *J&L BAILBONDS,1,6
0000,DD:JPMorgan Chas-Auth Deb,2,895
0000,EFT:12350719,1,2
0000,EFT:12359572,1,2
0000,EFT:12508839,1,2
0000,EFT:12745568,1,2
0000,EFT:12750577,1,1
3503,SHERATON,1,66
3621,EXTENDEDSTAY 145,1,10
3637,BAYMONT INN & SUTES IN,11,17
3637,RAMADA HARRISBURG,1,3
4111,MDC TRANSIT SFRTA TVM,2,29
4722,PRICELN*DOUBLETREE HOT,2,20
4722,PRICELN*HAMPTON INN AN,1,11
4784,ENTERPRISE TOLL,1,160
4814,AT&T Q400 0418,2,76
4829,CASH APP*ANTONIA,3,10
4829,CASH APP*JAMAICA,1,3
4829,CASH APP*LAVONN HOW,3,3
4829,CASH APP*MELANIE FL,1,1
4829,CASH APP*NYKEAH*ADD,4,8
4829,CASH APP*RHODA BART,1,1
4829,CASH APP*TABARIUS G,1,14
4829,CASH APP*THOMAS SAU,1,1
4829,FB *Lucas Brown,1,1
4829,FB *Lucas Ellison,1,1
4899,HLU*Hulu 1674484250940-U,1,1
4900,CITY OF DOUGLAS - UTIL,1,7
5094,PAYPAL *ITALO,1,10
5193,PAYPAL *ZHIFUQUTIAO,2,3
5261,PAYPAL *FARMER JOE EBAY F,1,1
5300,SAMS CLUB #4783,1,7
5310,BIG LOTS STORES 5644 W SK,1,17
5311,EBAY O*13-04690-51384,1,1
5311,GORDMANS #6261531 W JACKS,1,11
5331,DOLLAR GENERAL #12058,1,1
5331,DOLLAR GENERAL #20479,1,1
5331,DOLLAR-GENERAL #7493,1,3
5331,FAMILY DOLLAR #06603140 M,1,40
5331,FAMILY DOLLAR #8310,1,9
5399,ADEDLINE,1,6
5399,AMZN Pickup*PG75246C3,1,1
5399,BETTERKETCHUP.COM,1,4
5399,GUCCI E-COMMERCE,1,67
5399,PAYPAL *SWABLUE,2,14
5399,SP * CELLULAROUTFITTER,1,105
5411,ALBERTSONS #341,2,6
5411,ALDI 46064,1,26
5411,DOLLAR GENERAL #SANTA BAR,1,38
5411,MEIJER 021,1,144
5411,OMO 24 HR TOBACCO &282940,1,1
5411,PUBLIX SUPER MAR 1200 NW,1,31
5411,PUBLIX SUPER MAR 380 N DE,1,53
5411,SAFEWAY #1289,1,51
5411,SUPER ONE FOODS #530,25,35
5411,TARGET T-0656 13658 Unive,1,62
5411,TOPS MARKETS #670144 CENT,1,28
5411,WAL Wal-Mart Super 050141,1,2
5411,WAL Wal-Mart Super 050672,1,4
5411,WAL Wal-Mart Super 110652,1,1
5411,WAL Wal-Mart Super 141147,1,5
5411,WAL Wal-Mart Super 411896,1,4
5411,WAL Wal-Mart Super 412350,1,3
5411,WAL Wal-Mart Super 751463,1,2
5411,WAL Wal-Mart Super 842122,1,3
5411,WAL Wal-Mart Super 851795,1,3
5411,WAL Wal-Mart Super 912106,1,5
5411,WAL Wal-Mart Super 950478,1,6
5411,WAL-MART #01151313 HIGHWA,2,57
5411,WAL-MART #0620,1,19
5411,WAL-MART #0669,1,14
5411,WAL-MART #50646065 GULL R,1,172
5499,ESTRELLA MINIMARKET CORP,1,8
5499,EXPRESS FOOD MART,1,103
5499,ONE STOP DELI FOOD MAR,1,5
5532,DANNY`S TIRE SERVICE,1,1
5533,O'REILLY AUTO PARTS 1061,1,8
5533,PAYPAL *AUTOENGINEC EBAY,1,3
5541,7-ELEVEN 39552,1,4
5541,7-ELEVEN6180 AUBURN BLVD,1,46
5541,7-ELEVEN9100 LIBERTY RD,4,16
5541,AMERA GERMANTOWN AVE,1,11
5541,ARCO #42034,1,5
5541,BP#6878250CHURCH ST BP #,2,81
5541,CHEVRON/SAINHIAR INC,1,17
5541,CIRCLE K # 23675,2,41
5541,CIRCLE K 00110,1,31
5541,FAMILY RANCH MARKET11950,1,29
5541,MARATHON PETRO102913,1,11
5541,NATIONAL OIL LLC1831 W Na,1,33
5541,PILOT         00000406,1,8
5541,SHELL OIL 10014238009,1,8
5541,SHELL SERVICE STATION1500,1,265
5541,SPEEDWAY 07727 285 WADING,3,70
5541,STOP IN FOOD STORE 86,1,30
5541,STRIPES 0445442700,1,27
5542,ARCO #42004 AMPM,1,7
5542,ARCO #42857 AMPM,1,23
5542,GATOR STOP 3,1,1
5542,MURPHY5717ATWALMART,1,42
5621,RUE21 23000 EUREKA RD,1,10
5641,PAYPAL *TONGZHUANG EBA,1,1
5651,COZY CO,1,12
5651,PAYPAL *KITCHEN LLC,1,1
5661,KIDS FOOT LOCKER 48593,1,11
5661,SHOE SHOW 1827,1,2
5691,FORTRESS MASKS,1,1
5691,HEIBOHE.COM,1,3
5691,IN *PROCLUB OUTLET,1,3
5699,PACSUN #0003,2,371
5712,FURNITURE DEPOT RUGS O,1,1
5734,GOOGLE *EA Mobile,5,1548
5734,GOOGLE *GAMELOFT SE,1,553
5734,NORTON *NP1308253136,1,1
5734,SP * INDOOR TRAINING,1,1
5812,DOORDASH*CHILIS GRILL,12,2131
5812,DOORDASH*PUDGES STEAKS,1,2
5812,EMBASSY SUITES RESTRNT,1,3
5812,JM EL TACO MAESTRO,1,3
5812,PANCHOS MEXICAN FOOD,1,43
5812,POSTMATES 64E59 MARCO,1,1
5812,PP*DUTCHBROSNO,1,29
5814,BURGER KING #25824 Q07,1,2
5814,DOMINO'S 7533,1,8
5814,KFC #313,1,9
5814,MCDONALD'S F34695,1,41
5814,MCDONALD'S F6326,2,64
5814,MEMOS MEXICAN RESTAURANT,1,22
5814,RALLY'S 8174,2,41
5814,SONIC DRIVE IN #4782,1,52
5816,GOOGLE* sigit setiawan,22,34
5816,GOOGLE*CRAZY4PROFESSI,1,16
5816,GOOGLE*HILY CORP,2,89
5816,help.jagex.com,1,632
5818,AMZN Digital*8B94Y7W03,1,1
5818,Amazon Digit*RE3692IY3,1,1
5818,GOOGLE *ROBLOX,7,37
5818,Prime Video*EM93D57H3,1,1
5818,Prime Video*QH50F3K43,1,1
5912,JUNEAU DRUG COMPANY,1,1
5912,WALGREENS #3957,1,4
5912,WALGREENS STORE 4895 BOUL,1,53
5912,WALGREENS STORE 6006 N 67,1,32
5921,GINOS DRIVE THRU & LIQUOR,1,110
5921,NNT LEPRECHAUN PART182016,1,1
5942,AMZN Mktp US*IQ8RO2JR3,1,1
5942,WORLD HEALTH,3,28
5945,THE DOLLHOUSE COLLECTO,4,64
5967,EIKE*CHRGRENEW.COM,1,3
5967,REYESK.COM,2,36
5967,Stan*STMNTINFO.COM,1,1
5967,TITU5.COM,2,2
5967,WER44.COM,2,50
5967,WWW.SAPBILL1.COM,2,54
5968,Amazon Prime*XD2TE90D3,1,1
5968,MAVINWORKS,1,3
5968,MYFREECOLLEGECREDIT,1,56
5968,WWW.COURSEHERO.COM,3,94
5977,SP * SWEET WINKS,1,1
5993,CHATTANOOGA VAPOR CO FORT,1,14
5993,CONROE EASY ROLLERS SM,1,1
5993,NWS Stockton Smoke 182119,1,1
5999,ARROWHEAD ARROWHEAD PA,3,8
5999,CHICDEALFINDER8777316053,1,1
5999,PAYPAL *AARONCHAN21 EBA,1,1
6011,7ELEVEN-FCTI20521 WESTERN,1,4
6011,7ELEVEN-FCTI3020 W. LINCO,1,7
6011,ATMW Fastway 14512 MORGAN,1,7
6011,BANK OF AMERICA*CHESTER V,1,80
6011,BUCKYS - PAL-4131591228 E,1,4
6011,CITIBAN00923804005 MNZANI,1,2
6011,Cardtronics CCS2251 W LAU,1,8
6011,Cardtronics CCSB2653  WAR,2,21
6011,EFT29720 Huffman Clevelan,3,7
6011,Everi13255 SAN PABLO AVEN,11,156
6011,Everi777 SAN MANUEL BLVD,25,361
6011,FARM FOOD MARKET   E F,1,2
6011,JOHNNY FOOD -3753981956 W,1,15
6011,MAGIC STOP  -4381101108 F,1,15
6011,North ATM4286 S  Eldridge,2,7
6011,OLD GOLD LIQ-11256715196,1,7
6011,P3261741104 NORTH SAM HOU,9,10
6011,PAI ISO1005 54TH AVE,2,4
6011,PAI ISO1065 NEWTOWN CIRCL,1,6
6011,PAPA ROCKS O-2668969116 O,1,4
6011,PEOPLE'S UNITED502 MAIN S,1,2
6011,PNC BANK205 N CENTER AVE,2,23
6011,PNC BANK7408 E HILSBOROUG,4,56
6011,PNC BANK8351 N DALE MABRY,2,4
6011,Pace Mart640 N 7TH STREET,2,56
6011,Tai And Delan Inc2351 N 2,1,3
6011,USAACATM1918500 GRAND RIV,1,23
6011,USAACATM194923 RAEFORD RD,1,16
6011,USAACATM195281 MISSION  B,1,7
6011,Wells Fargo Ban2214 S. SA,1,7
6011,Woodforest National Bank3,1,574
6051,FINFIT PROC,2,17
7011,VALUE PLACE TOPEKA,1,18
7011,YPS*HOTEL ON BOOKING.C,29,861
7311,FACEBK G5RQ2S69N2,1,1
7311,PAYPAL *PRATIKSHA,2,23
7321,MYLIFE+ MY ID BKGRD RE,1,31
7375,ONLINE-PEOPLE-LOOKUP,1,16
7392,MANGEONS MONTREAL,2,2
7523,NYCDOT PARKING METERS,1,537
7801,OregonLotteryScoreboard,11,29
7922,SeatGeek_Tickets,3,87
7922,TICKETSGLENN MILLER O,1,1
7929,LVCITYOFLIGHTSJAZZFEST,2,2
7994,funzpoints-5m1uiu4kg,1,1
7994,funzpoints-5m6gmzm4y,1,1
7994,funzpoints-5m6rggtmq,1,1
7994,funzpoints-5m6xvg6ca,1,1
7994,funzpoints-5m9hm4iss,1,1
7994,funzpoints-5mmxb7fwu,1,1
7996,PACIFIC PARK TICKETING,1,22
8043,LENSCRAFTERS  1104,1,1
8220,PENN FOSTER INC,2,393
8999,PAYPAL *KRD136,1,1
9223,SQ *PA BAIL BONDS,1,1
9402,USPS PO 05672904 1560 W B,1,2
0000,EFT:11999824,1,1
0000,EFT:12077425,1,2
0000,EFT:12102642,1,1
0000,EFT:12197404,1,2
0000,EFT:12298502,1,2
0000,EFT:12326794,1,1
0000,EFT:12356054,1,1
0000,EFT:12397718,1,2
0000,EFT:12413482,1,2
0000,EFT:12540976,1,1
0000,EFT:12759362,1,2
0000,EFT:12883078,1,2
3700,MOTEL 6 #4848,1,3
4111,VIA,5,172
4112,AMTRAK      0823429514420,1,1
4121,BC *UBER CREDITS,20,1484
4121,PAYPAL *UBER,44,4464
4722,EXPEDIA 7524801395521,1,1
4722,TRAVELOCITY*7100851177,1,1
4829,CASH APP*ALYSSA SIM,3,3
4829,CASH APP*CHANDA,1,3
4829,CASH APP*CHANDRA HA,1,3
4829,CASH APP*COLE LEATH,2,2
4829,CASH APP*JONATHAN T,4,27
4829,CASH APP*MAKAYLA*AD,1,16
4829,EVI* Hard Rock AC,1,1
4829,FB *Benedict Schill,1,1
4900,DTE Energy,1,1153
5085,PAYPAL *ZM LASH,1,1
5261,RIDEFRSH AIRFRESHENER,1,9
5310,CALI DISCOUNT,1,4
5310,DOLLAR GENERAL # 2814 HIG,1,13
5310,DOLLAR-GENERAL #1810 LIVE,1,4
5310,DOLLAR-GENERAL #300 E HIL,1,23
5310,PAYPAL *WALMART COM,1,660
5310,WAL-MART #18953750-I WEST,1,54
5331,DOLLAR GENERAL #11858,1,2
5331,FAMILY DOLLAR #0424681 BL,1,19
5331,FAMILY DOLLAR #11188,1,9
5331,FAMILY DOLLAR #1791150 E,1,59
5399,PAIRMORE VARIETY,1,4
5399,SP * MERCH LOCKER,1,18
5411,FOOD CITY #821,1,74
5411,KEYFOOD #1888 1233 NEPPER,1,1
5411,KROGER #3255050 RUTGERS S,1,114
5411,KROGER #7 3135 FM 528,1,4
5411,WAL Wal-Mart Super 220575,1,7
5411,WAL Wal-Mart Super 322111,1,2
5411,WAL Wal-Mart Super 710753,1,2
5411,WAL-MART #1217273 COMMONS,1,52
5462,SHIPLEY DONUTS,2,255
5499,7-11 26724 GRAND PR TX,1,7
5499,JAILATMCOM,2,283
5499,LUIS SUPERMARKET CORP,1,4
5499,NNT BEN MADDOX PIC 180042,1,1
5499,NNT DISCOUNT TOBACC172053,1,1
5499,OMO SQUIRE LIQUOR  182115,1,1
5511,FREEDOM CHEVROLET BUIC,1,1
5521,REGIONAL ACCEPTANCE #000I,2,367
5532,TIREMAX,2,3
5541,BP#4187050LAKEVIEW AMOCO,1,9
5541,BP#6718233RR ENTERPRISES,1,8
5541,BP#8792665ZUMBEHL BP,1,30
5541,CASEYS GEN STORE 2871,1,1
5541,CITGO 107TH & HEATHER,1,12
5541,CITGO PETERSBURG,1,44
5541,EVERYDAY MARKET,1,3
5541,FAIRGROUND MARKET & GAS11,1,13
5541,GAS EXPRESS,1,187
5541,GULFCOAST MART,2,25
5541,PARADISE QUICK STOP #01,2,15
5541,PHILS TRUCK STOP,1,1
5541,QUICK FILL GAS MART4626 L,1,6
5541,SHELL OIL 12405458006,2,10
5541,SHELL SERVICE STATION247,1,23
5541,SHELL SERVICE STATION2599,1,36
5541,SHELL SERVICE STATION4806,2,32
5541,SHELL SERVICE STATION9692,5,23
5541,SPEEDWAY - 02922 400 HANS,1,42
5542,BEST MINI MART,1,5
5542,CIRCLE K # 23027,1,19
5542,LA PLAZA 24,1,2
5542,THORNTONS #0317,1,10
5651,H&M0035,1,13
5651,OLD NAVY US 5792,1,5
5655,EASTBAY,7,746
5661,CHAMPS 14332,1,6
5732,BLU DEMAND USA,1,4
5734,INKARNATE,1,10
5734,PAYPAL *REQUI DEV,1,2
5812,CHRIS PANC* CHRIS PANC,1,2
5812,DOORDASH*LUCKY EXPRESS,1,4
5812,HOG HEAVEN,1,10
5812,HR CIN BUFFET,1,1
5812,IHOP 4413,1,11
5812,NYC VILLAGE PIZZA,1,3
5812,PIZZA HUT 012387,1,4
5812,POSTMATES 0DBAC WHITE,1,2
5812,REGIONS CAFE,1,7
5812,TAQUERIA JIMINEZ,1,6
5814,2456 Dominos Pizza,1,25
5814,CAPTAIN DS 37200037218,1,16
5814,CHURCH S CHICKEN 00364,1,10
5814,COCA COLA UNION CITY,1,21
5814,DUNKIN #349321 Q35,1,44
5814,EDELWEISS SNACK KIO,1,6
5814,MCDONALD'S F1583,1,10
5814,MCDONALD'S F24911,1,77
5814,MCDONALD'S F27326,1,24
5814,MCDONALD'S F5272,1,48
5814,MCDONALD'S F6632,1,7
5814,RAISING CANE'S 426,2,38
5814,SUBWAY        00321034,1,6
5814,Subway 4521,1,5
5814,TACO BELL 028496,1,9
5814,USA*CANTEEN VENDING,21,11829
5816,FACEBK *R3DRLRNU62,1,1
5816,GOOGLE* FOREVER9,2,51
5816,GOOGLE* McAfee Inc,1,2
5816,GOOGLE* PlayStudios,4,284
5816,GOOGLE*DRAMATON LTD,1,8
5818,AMZNFreeTime*XN49R2AP3,1,1
5818,Prime Video*8S34C3R43,1,1
5912,WALGREENS STORE 4600 WEST,3,19
5912,WALGREENS STORE 9601 GIBS,1,48
5921,BAYTOWN DISCOUNT LI,2,4
5921,BEST LIQUOR PLUS,1,7
5921,JC Package Shop,1,4
5921,OR LIQUOR STORE 1257,2,46
5921,TOP HAT LIQUOR,2,51
5942,AMAZON.COM*8452U6Q63 AMZN,1,1
5942,AMZN Mktp US*LZ8LA5GS3,1,1
5942,AMZN Mktp US*VD2SA4793,1,1
5967,BDACHELP.COM,1,30
5967,BMOBL,3,17
5967,FSUPPORTNOW.COM,3,30
5967,ttcmserv.com,1,5
5968,Amazon Prime*0V4R64SA3,1,1
5969,OVR*Overstock.com,1,3
5977,MAD FLAVORS,1,30
5977,NNT JENNY BEAUTY SU570328,1,1
5993,INDIAN SMOKE SHOP,1,58
5993,SMOKE SHOP ETC,1,4
5994,HUDSONNEWS ST28,2,4
5995,HOUSE OF PETS,1,3
5995,PAYPAL *BARKBOX INC,1,27
5999,GEEK   ORDER.WISH.COM,2,251
5999,GOOLD MOON LLC,1,10
5999,NNT ASHLAND RURAL K360670,1,1
5999,TSS 48,1,9
5999,UCF*SHANGXIBOM.COM,2,23
5999,WWESHOP,2,128
6011,7ELEVEN-FCTI1075 ELKELTON,1,18
6011,7ELEVEN-FCTI800 E LITTLE,1,23
6011,AMERICA FIRST F1400 S Rai,1,5
6011,BUSEY BANK200 W MAIN ST,1,6
6011,CHASE560 MONROE AVE,1,19
6011,CHASE6245 S WESTERN AVE,1,31
6011,COMMUNITY TRUST100 CITIZE,1,12
6011,Cardtronics C2SJ100 S RID,1,25
6011,Cardtronics C2SJ6155   EL,1,9
6011,Cardtronics CCS18540  W D,3,15
6011,Cardtronics CCS2120 N 35T,1,16
6011,Cardtronics CCS6170 N GRE,1,11
6011,Cardtronics CCSD875 E   N,8,117
6011,Cardtronics CCSP55 JFK RD,1,15
6011,FF OWEN VILL-3800503215 R,1,1
6011,LK6427964100 SAN BERNARDO,1,3
6011,MIDNIGHT ROSE 1256 E. BEN,1,2
6011,PAI ISO2175 N 35TH STREET,1,44
6011,PAI ISO2700 W NW LOOP 323,1,11
6011,PAI ISO5418 HIGHWAY 311,3,20
6011,PAI ISO7733 READING RD,5,19
